trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr_Ishi.keys,key_resp_instr_Ishi.rt,Ishi_trial_keyresp.keys,Ishi_textbox.text,Ishi_mouse.x,Ishi_mouse.y,Ishi_mouse.leftButton,Ishi_mouse.midButton,Ishi_mouse.rightButton,Ishi_mouse.clicked_name,Ishi_loop.thisRepN,Ishi_loop.thisTrialN,Ishi_loop.thisN,Ishi_loop.thisIndex,Ishi_loop.ran,imageaddress,Ishi_trial_keyresp.rt,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,mouse_14.clicked_name,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-3,0.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.38039999999999996,-0.4276,-0.1452]","[0.5528,0.7409999999999999,-0.71]",-78,37.5,1,0,0,response7disk,-2,8.5,1,0,0,rectangle,-2,8.5,1,0,0,1,2,0.001,0,-2,8.5,1,0,0,0,43,43,87,1,6,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-3,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.8274000000000001,-0.5844,-0.9452]","[-0.34920000000000007,-0.702,-0.5216]",-79,35.5,1,0,0,response7disk,-4,0.5,1,0,0,rectangle,-4,0.5,1,0,0,1,1,0.001,0,-4,0.5,1,0,0,0,44,44,122,1,41,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-2,0.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.011800000000000033,-0.906,-0.45100000000000007]","[-0.30200000000000005,0.14500000000000002,0.2784]",-77,-36.5,1,0,0,response5disk,0,-2.5,1,0,0,rectangle,0,-2.5,1,0,0,1,2,0,0,0,-2.5,1,0,0,0,45,45,18,1,18,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-3,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.26280000000000003,-0.4746,-0.2158]","[0.34099999999999997,0.5841999999999998,-0.9844]",-79,60.5,1,0,0,response7disk,3,-2.5,1,0,0,rectangle,84,51.5,1,0,0,3,3,1.214,1,11,-0.5,1,0,0,0,46,46,36,1,36,first,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.3881999999999999,-0.23939999999999995,-0.05040000000000011]","[0.19199999999999995,0.18419999999999992,0.5136000000000001]",-87,55.5,1,0,0,response7disk,-11,6.5,1,0,0,rectangle,-11,6.5,1,0,0,3,3,0,0,-11,6.5,1,0,0,0,47,47,49,1,49,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,3,0.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.8982,-0.37259999999999993,0.2784]","[-0.8118,-0.8198,-0.5452]",89,29.5,1,0,0,response1disk,9,-0.5,1,0,0,rectangle,9,-0.5,1,0,0,3,1,0.001,0,9,-0.5,1,0,0,0,48,48,110,1,29,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-3,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.04299999999999993,0.16060000000000008,-0.6628000000000001]","[-0.6942,-0.7648,-0.12959999999999994]",-87,22.5,1,0,0,response7disk,-10,-4.5,1,0,0,rectangle,-10,-4.5,1,0,0,3,1,0,0,-10,-4.5,1,0,0,0,49,49,37,1,37,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-3,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2784,-0.31000000000000005,-0.5452]","[-0.09019999999999995,0.44300000000000006,0.5371999999999999]",-71,34.5,1,0,0,response7disk,-14,-1.5,1,0,0,rectangle,-14,-1.5,1,0,0,3,1,0,0,-14,-1.5,1,0,0,0,50,50,112,1,31,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-1,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7802,-0.16079999999999994]","[-0.9216,-0.5529999999999999,-0.3962]",-52,-77.5,1,0,0,response5disk,10,-3.5,1,0,0,rectangle,10,-3.5,1,0,0,3,1,0,0,10,-3.5,1,0,0,0,51,51,38,1,38,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-2,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.10599999999999998,-0.15300000000000002,0.15280000000000005]","[-0.17659999999999998,-0.2864,-0.8354]",-57,-33.5,1,0,0,response5disk,-2,-0.5,1,0,0,rectangle,-2,-0.5,1,0,0,3,3,0.002,0,-2,-0.5,1,0,0,0,52,52,8,1,8,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.23120000000000007,-0.7726,-0.34120000000000006]","[0.7018,0.7176,0.6155999999999999]",-47,70.5,1,0,0,response7disk,-2,8.5,1,0,0,rectangle,-2,8.5,1,0,0,3,2,0.001,0,-2,8.5,1,0,0,0,53,53,51,1,51,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,1,0.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.09019999999999995,0.44300000000000006,0.5371999999999999]","[-0.5452,-0.608,0.2470000000000001]",32,-56.5,1,0,0,response3disk,2,12.5,1,0,0,rectangle,2,12.5,1,0,0,3,1,0.002,0,2,12.5,1,0,0,0,54,54,124,1,43,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-2,0.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5922000000000001,-0.7492000000000001,-0.5296000000000001]","[0.8115999999999999,-0.0040000000000000036,-0.09819999999999995]",-92,-30.5,1,0,0,response5disk,-8,-0.5,1,0,0,rectangle,-8,-0.5,1,0,0,3,1,0,0,-8,-0.5,1,0,0,0,55,55,27,1,27,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-3,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9763999999999999,-0.1137999999999999,-0.6314]","[-0.24719999999999998,-0.0354000000000001,0.3175999999999999]",-62,42.5,1,0,0,response7disk,30,-3.5,1,0,0,rectangle,30,-3.5,1,0,0,3,1,0.001,0,30,-3.5,1,0,0,0,56,56,79,1,79,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-3,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.09019999999999995,0.44300000000000006,0.5371999999999999]","[0.40379999999999994,0.09000000000000008,0.44300000000000006]",-87,29.5,1,0,0,response7disk,-16,5.5,1,0,0,rectangle,-16,5.5,1,0,0,3,1,0,0,-16,5.5,1,0,0,0,57,57,12,1,12,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-4,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.5449999999999999,-0.31000000000000005,-0.0354000000000001]","[-0.9688,-0.38039999999999996,-0.41979999999999995]",-35,65.5,1,0,0,response7disk,-2,1.5,1,0,0,rectangle,-2,1.5,1,0,0,3,1,0.002,0,-2,1.5,1,0,0,0,58,58,9,1,9,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-1,0.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.17659999999999998,-0.2864,-0.8354]","[0.2862,0.7802,0.3568]",-36,-75.5,1,0,0,response5disk,1,-2.5,1,0,0,rectangle,1,-2.5,1,0,0,3,3,0.002,0,1,-2.5,1,0,0,0,59,59,23,1,23,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-2,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9372,0.9450000000000001,0.8980000000000001]","[0.8115999999999999,-0.0040000000000000036,-0.09819999999999995]",-33,-24.5,1,0,0,response5disk,17,1.5,1,0,0,rectangle,17,1.5,1,0,0,3,3,0.001,0,17,1.5,1,0,0,0,60,60,137,1,56,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5922000000000001,-0.7492000000000001,-0.5296000000000001]","[-0.6942,-0.7648,-0.12959999999999994]",91,-16.5,1,0,0,response3disk,-4,9.5,1,0,0,rectangle,-4,9.5,1,0,0,3,3,0,0,-4,9.5,1,0,0,0,61,61,83,1,2,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.17659999999999998,-0.2864,-0.8354]","[-0.10599999999999998,-0.15300000000000002,0.15280000000000005]",48,-83.5,1,0,0,response3disk,-5,0.5,1,0,0,rectangle,-5,0.5,1,0,0,3,3,0,0,-5,0.5,1,0,0,0,62,62,89,1,8,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-2,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.6625999999999999,0.4980000000000002,-0.357]","[0.22340000000000004,-0.9296,-0.7884]",-70,-25.5,1,0,0,response5disk,2,-0.5,1,0,0,rectangle,2,-0.5,1,0,0,3,1,0.001,0,2,-0.5,1,0,0,0,63,63,81,1,0,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,2,0.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4982,-0.2942,-0.0354000000000001]","[-0.9766,-0.34920000000000007,0.2156]",89,-74.5,1,0,0,response3disk,4,-1.5,1,0,0,rectangle,4,-1.5,1,0,0,3,3,0.002,0,4,-1.5,1,0,0,0,64,64,158,1,77,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,1,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.4196,0.4665999999999999,0.3568]","[0.6625999999999999,0.4980000000000002,-0.357]",56,-69.5,1,0,0,response3disk,8,5.5,1,0,0,rectangle,8,5.5,1,0,0,3,3,0.002,0,8,5.5,1,0,0,0,65,65,84,1,3,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-3,1.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.0040000000000000036,0.02739999999999987,-0.08239999999999992]","[0.22340000000000004,-0.9296,-0.7884]",-78,25.5,1,0,0,response7disk,-2,2.5,1,0,0,rectangle,-2,2.5,1,0,0,3,3,0.001,0,-2,2.5,1,0,0,0,66,66,126,1,45,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-3,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.30200000000000005,0.14500000000000002,0.2784]","[-0.011800000000000033,-0.906,-0.45100000000000007]",-68,33.5,1,0,0,response7disk,7,1.5,1,0,0,rectangle,7,1.5,1,0,0,3,2,0.002,0,7,1.5,1,0,0,0,67,67,99,1,18,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-3,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.10599999999999998,-0.15300000000000002,0.15280000000000005]","[-0.7412000000000001,-0.08239999999999992,-0.6864]",-59,36.5,1,0,0,response7disk,6,0.5,1,0,0,rectangle,6,0.5,1,0,0,3,2,0.002,0,6,0.5,1,0,0,0,68,68,146,1,65,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-1,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.6625999999999999,0.4980000000000002,-0.357]","[0.9686000000000001,0.3802000000000001,0.19999999999999996]",-36,-91.5,1,0,0,response5disk,-17,-2.5,1,0,0,rectangle,-17,-2.5,1,0,0,3,2,0.001,0,-17,-2.5,1,0,0,0,69,69,85,1,4,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-3,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.19199999999999995,0.18419999999999992,0.5136000000000001]","[0.9213999999999998,0.6391999999999998,-0.9922]",-85,30.5,1,0,0,response7disk,7,-6.5,1,0,0,rectangle,7,-6.5,1,0,0,3,3,0.002,0,7,-6.5,1,0,0,0,70,70,61,1,61,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-3,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.10599999999999998,-0.15300000000000002,0.15280000000000005]","[-0.5922000000000001,-0.7492000000000001,-0.5296000000000001]",-70,38.5,1,0,0,response7disk,14,-7.5,1,0,0,rectangle,14,-7.5,1,0,0,3,3,0,0,14,-7.5,1,0,0,0,71,71,101,1,20,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-1,0.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.17659999999999998,-0.2864,-0.8354]","[1,0.12939999999999996,-1]",-30,-62.5,1,0,0,response5disk,3,-3.5,1,0,0,rectangle,3,-3.5,1,0,0,3,1,0.003,0,3,-3.5,1,0,0,0,72,72,102,1,21,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-3,0.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.37240000000000006,0.4980000000000002,-0.2864]","[-0.07459999999999989,0.12139999999999995,-0.9922]",-72,40.5,1,0,0,response7disk,-1,-12.5,1,0,0,rectangle,-1,-12.5,1,0,0,3,2,0.001,0,-1,-12.5,1,0,0,0,73,73,22,1,22,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6170d42d0aa308aa60b180ec,62c53a75aab862575ef3dbe0,2022-07-06_03h32.27.051,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-2,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.6942,-0.7648,-0.12959999999999994]","[0.04299999999999993,0.16060000000000008,-0.6628000000000001]",-58,-26.5,1,0,0,response5disk,14,6.5,1,0,0,rectangle,14,6.5,1,0,0,3,3,0.002,0,14,6.5,1,0,0,0,74,74,118,1,37,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
