trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr_Ishi.keys,key_resp_instr_Ishi.rt,Ishi_trial_keyresp.keys,Ishi_trial_keyresp.rt,Ishi_textbox.text,Ishi_mouse.x,Ishi_mouse.y,Ishi_mouse.leftButton,Ishi_mouse.midButton,Ishi_mouse.rightButton,Ishi_loop.thisRepN,Ishi_loop.thisTrialN,Ishi_loop.thisN,Ishi_loop.thisIndex,Ishi_loop.ran,imageaddress,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-3,0.8332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.4902000000000001,-0.12159999999999993]","[-0.0040000000000000036,0.02739999999999987,-0.08239999999999992]",-26,22,1,0,0,response7disk,0,-9.333343506,1,0,0,rectangle,0,-9.333343506,1,0,0,3,1,0.0022,0,0,-9.333343506,1,0,0,0,88,88,14,1,14,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.6834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9372,0.9450000000000001,0.8980000000000001]","[-0.5688,-0.08239999999999992,-0.1844]",-25.33331299,31.33331299,1,0,0,response7disk,6,3.333312988,1,0,0,rectangle,6,3.333312988,1,0,0,3,3,0.0009,0,6,3.333312988,1,0,0,0,89,89,68,1,68,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-3,0.0666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.5449999999999999,-0.31000000000000005,-0.0354000000000001]","[0.9213999999999998,0.6391999999999998,-0.9922]",-56,46,1,0,0,response7disk,5.333374023,0,1,0,0,rectangle,5.333374023,0,1,0,0,3,2,0.0022,0,5.333374023,0,1,0,0,0,90,90,155,1,74,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,3,0.4329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.34099999999999997,0.12939999999999996,-0.9766]","[-0.07459999999999989,0.12139999999999995,-0.9922]",55.33337402,51.33331299,1,0,0,response1disk,2.666687012,6,1,0,0,rectangle,2.666687012,6,1,0,0,3,1,0.0022,0,2.666687012,6,1,0,0,0,91,91,107,1,26,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,0.4992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9763999999999999,0.8588,-0.05900000000000005]","[-0.9688,-0.38039999999999996,-0.41979999999999995]",-46.66662598,-27.33334351,1,0,0,response5disk,9.333374023,3.333312988,1,0,0,rectangle,9.333374023,3.333312988,1,0,0,3,1,0.0003,0,9.333374023,3.333312988,1,0,0,0,92,92,143,1,62,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,2,0.2825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7802,-0.16079999999999994]","[-0.09019999999999995,0.44300000000000006,0.5371999999999999]",64.66668701,-42,1,0,0,response3disk,12.66668701,7.333312988,1,0,0,rectangle,69.33337402,-37.33334351,1,0,0,2,2,2.9135,1,-0.666625977,-4.666687012,1,0,0,0,93,93,36,1,36,first,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-2,0.2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9686000000000001,0.3802000000000001,0.19999999999999996]","[-0.10599999999999998,-0.10599999999999998,0.5841999999999998]",-60,-25.33334351,1,0,0,response5disk,-6.666625977,4,1,0,0,rectangle,-6.666625977,4,1,0,0,2,1,0.0026,0,-6.666625977,4,1,0,0,0,94,94,13,1,13,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-4,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.011800000000000033,-0.906,-0.45100000000000007]","[0.37240000000000006,0.4980000000000002,-0.2864]",-41.33331299,50.66665649,1,0,0,response7disk,2,10,1,0,0,rectangle,2,10,1,0,0,2,3,0.0028,0,2,10,1,0,0,0,95,95,65,1,65,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-1,0.3671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.7412000000000001,-0.4902000000000001]","[0.9763999999999999,0.8588,-0.05900000000000005]",-19.33331299,-28,1,0,0,response5disk,9.333374023,3.333312988,1,0,0,rectangle,9.333374023,3.333312988,1,0,0,2,1,0.0021,0,9.333374023,3.333312988,1,0,0,0,96,96,96,1,15,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-3,0.0496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5688,-0.08239999999999992,-0.1844]","[0.9372,0.9450000000000001,0.8980000000000001]",-60.66662598,38,1,0,0,response7disk,-0.666625977,-5.333343506,1,0,0,rectangle,-0.666625977,-5.333343506,1,0,0,2,2,0.0018,0,-0.666625977,-5.333343506,1,0,0,0,97,97,149,1,68,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-3,0.2336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7646000000000002,0.07440000000000002,0.2704]","[0.9763999999999999,0.30979999999999985,-0.6786]",-55.33331299,36.66665649,1,0,0,response7disk,-4.666625977,10,1,0,0,rectangle,-4.666625977,10,1,0,0,2,2,0.0004,0,-4.666625977,10,1,0,0,0,98,98,101,1,20,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,4,0.2692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.04299999999999993,0.16060000000000008,-0.6628000000000001]","[0.2862,0.7802,0.3568]",55.33337402,59.33331299,1,0,0,response1disk,-7.333312988,10,1,0,0,rectangle,-7.333312988,10,1,0,0,2,3,0.0011,0,-7.333312988,10,1,0,0,0,99,99,37,1,37,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,1,0.4783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.23920000000000008,0.2704,0.16060000000000008]","[-0.30200000000000005,0.14500000000000002,0.2784]",38.66668701,-44.66668701,1,0,0,response3disk,-15.33331299,-10,1,0,0,rectangle,53.33337402,-28.66668701,1,0,0,2,2,1.1314,1,9.333374023,-1.333343506,1,0,0,0,100,100,161,1,80,second,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-2,0.2663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.7412000000000001,-0.4902000000000001]","[0.11359999999999992,0.6312,0.5213999999999999]",-51.33331299,-40,1,0,0,response5disk,14.66668701,-2,1,0,0,rectangle,14.66668701,-2,1,0,0,2,3,0.0023,0,14.66668701,-2,1,0,0,0,101,101,90,1,9,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,1,0.5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9372,0.9450000000000001,0.8980000000000001]","[-0.17659999999999998,0.3253999999999999,0.19999999999999996]",36.66668701,-43.33334351,1,0,0,response3disk,1.333374023,-1.333343506,1,0,0,rectangle,1.333374023,-1.333343506,1,0,0,2,2,0.0027,0,1.333374023,-1.333343506,1,0,0,0,102,102,23,1,23,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-3,0.2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.2942,-0.7648,-0.7492000000000001]","[0.3802000000000001,0.19199999999999995,-0.6394]",-54,31.33331299,1,0,0,response7disk,5.333374023,-3.333343506,1,0,0,rectangle,5.333374023,-3.333343506,1,0,0,2,2,0.0002,0,5.333374023,-3.333343506,1,0,0,0,103,103,141,1,60,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,3,0.2164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.05879999999999996,0.2784,0.5841999999999998]","[-0.24719999999999998,-0.0354000000000001,0.3175999999999999]",60,46,1,0,0,response1disk,2,-8,1,0,0,rectangle,2,-8,1,0,0,2,3,0.0022,0,2,-8,1,0,0,0,104,104,145,1,64,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.30180000000000007,-0.7884,-0.9844]","[-0.6235999999999999,-0.6786,-0.08239999999999992]",-53.33331299,71.33331299,1,0,0,response7disk,-9.333312988,-8.666687012,1,0,0,rectangle,-9.333312988,-8.666687012,1,0,0,2,1,0.0032,0,-9.333312988,-8.666687012,1,0,0,0,105,105,42,1,42,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-2,0.5501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.37240000000000006,0.4980000000000002,-0.2864]","[-0.6,0.16860000000000008,0.44300000000000006]",-41.33331299,-22.66668701,1,0,0,response5disk,2.666687012,12,1,0,0,rectangle,2.666687012,12,1,0,0,2,3,0.0023,0,2.666687012,12,1,0,0,0,106,106,148,1,67,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-2,0.3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.10599999999999998,-0.10599999999999998,0.5841999999999998]","[0.9686000000000001,0.3802000000000001,0.19999999999999996]",-32.66662598,-20,1,0,0,response5disk,-11.33331299,-4,1,0,0,rectangle,-11.33331299,-4,1,0,0,2,1,0.0016,0,-11.33331299,-4,1,0,0,0,107,107,94,1,13,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-3,0.1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.07459999999999989,0.12139999999999995,-0.9922]","[-0.9688,-0.4902000000000001,-0.12159999999999993]",-47.33331299,39.33331299,1,0,0,response7disk,-6.666625977,4,1,0,0,rectangle,-6.666625977,4,1,0,0,2,1,0.0004,0,-6.666625977,4,1,0,0,0,108,108,119,1,38,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-3,0.2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.11359999999999992,0.6312,0.5213999999999999]","[0.9842,0.7409999999999999,-0.6628000000000001]",-44,36,1,0,0,response7disk,7.333374023,-3.333343506,1,0,0,rectangle,7.333374023,-3.333343506,1,0,0,2,1,0.0003,0,7.333374023,-3.333343506,1,0,0,0,109,109,79,1,79,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,2,0.4667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.24719999999999998,-0.0354000000000001,0.3175999999999999]","[0.4196,0.4665999999999999,0.3568]",56.66668701,-49.33334351,1,0,0,response3disk,15.33337402,-9.333343506,1,0,0,rectangle,15.33337402,-9.333343506,1,0,0,2,3,0.0013,0,15.33337402,-9.333343506,1,0,0,0,110,110,52,1,52,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-2,0.2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.24719999999999998,-0.0354000000000001,0.3175999999999999]","[0.7802,-0.23140000000000005,-0.20799999999999996]",-59.33331299,-58,1,0,0,response5disk,3.333374023,-6.666687012,1,0,0,rectangle,3.333374023,-6.666687012,1,0,0,2,2,0.0025,0,3.333374023,-6.666687012,1,0,0,0,111,111,39,1,39,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,2,0.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.18419999999999992,-0.4276,-0.404]","[0.05879999999999996,0.2784,0.5841999999999998]",67.33337402,-56.66668701,1,0,0,response3disk,-0.666625977,-4,1,0,0,rectangle,-0.666625977,-4,1,0,0,2,2,0.0004,0,-0.666625977,-4,1,0,0,0,112,112,157,1,76,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-4,0.1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.8982,-0.37259999999999993,0.2784]","[0.30180000000000007,-0.7884,-0.9844]",-38,46,1,0,0,response7disk,-4.666625977,-5.333343506,1,0,0,rectangle,-4.666625977,-5.333343506,1,0,0,2,1,0.0032,0,-4.666625977,-5.333343506,1,0,0,0,113,113,44,1,44,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-3,0.2833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.3802000000000001,0.19199999999999995,-0.6394]","[-0.2942,-0.7648,-0.7492000000000001]",-46.66662598,40,1,0,0,response7disk,2,4,1,0,0,rectangle,2,4,1,0,0,2,1,0.0001,0,2,4,1,0,0,0,114,114,60,1,60,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-4,0.1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9766,-0.34920000000000007,0.2156]","[-0.17659999999999998,0.3253999999999999,0.19999999999999996]",-33.33331299,39.33331299,1,0,0,response7disk,9.333374023,-3.333343506,1,0,0,rectangle,9.333374023,-3.333343506,1,0,0,2,1,0.0004,0,9.333374023,-3.333343506,1,0,0,0,115,115,75,1,75,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-1,0.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.5449999999999999,-0.31000000000000005,-0.0354000000000001]","[0.18419999999999992,-0.4276,-0.404]",-30,-44.66668701,1,0,0,response5disk,-3.333312988,-10,1,0,0,rectangle,48,-72.66668701,1,0,0,1,1,1.4167,1,0,-2.666687012,1,0,0,0,116,116,136,1,55,second,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-1,0.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.8982,-0.37259999999999993,0.2784]","[-0.20799999999999996,-0.655,-0.01980000000000004]",-30.66662598,-46.66668701,1,0,0,response5disk,14,8.666656494,1,0,0,rectangle,14,8.666656494,1,0,0,1,3,0.0037,0,14,8.666656494,1,0,0,0,117,117,51,1,51,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5f2289c3248c55000cd85a11,62c53a5516a30c0af6b0f10b,2022-07-06_09h31.45.762,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90534955,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,3,0.3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.18419999999999992,-0.4276,-0.404]","[0.9763999999999999,-0.1137999999999999,-0.6314]",76,65.33331299,1,0,0,response1disk,-8,2.666656494,1,0,0,rectangle,-8,2.666656494,1,0,0,1,1,0.0016,0,-8,2.666656494,1,0,0,0,118,118,43,1,43,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
